Hard,Clay,Carpet,Grass,best_of,minutes,opp_hand,opp_ht,opp_age,opp_ace,opp_df,opp_svpt,opp_1stWon,opp_2ndWon,opp_bpSaved,opp_bpFaced
0.0,0.0,0.0,1.0,0.0,118.0,0.0,185.0,28.6,4.0,2.0,95.0,33.0,17.0,7.0,11.0
0.0,0.0,0.0,1.0,0.0,96.0,0.0,198.0,23.5,12.0,6.0,57.0,36.0,5.0,3.0,4.0
0.0,0.0,0.0,1.0,0.0,78.0,0.0,170.0,28.2,1.0,1.0,52.0,20.0,7.0,2.0,6.0
0.0,0.0,0.0,1.0,0.0,120.0,0.0,188.0,29.7,8.0,6.0,90.0,38.0,13.0,7.0,11.0
0.0,0.0,0.0,1.0,0.0,73.0,0.0,193.0,24.0,5.0,4.0,59.0,20.0,7.0,4.0,9.0
0.0,0.0,0.0,1.0,0.0,137.0,0.0,196.0,24.7,12.0,2.0,104.0,49.0,12.0,8.0,12.0
0.0,0.0,0.0,1.0,0.0,135.0,0.0,198.0,25.7,7.0,3.0,88.0,30.0,18.0,1.0,6.0
0.0,1.0,0.0,0.0,0.0,94.0,0.0,188.0,19.6,1.0,3.0,73.0,22.0,14.0,5.0,10.0
0.0,1.0,0.0,0.0,0.0,98.0,0.0,193.0,23.5,4.0,4.0,64.0,20.0,16.0,3.0,6.0
0.0,1.0,0.0,0.0,0.0,70.0,0.0,183.0,21.9,0.0,3.0,54.0,17.0,7.0,5.0,10.0
0.0,1.0,0.0,0.0,0.0,196.0,0.0,193.0,22.7,5.0,1.0,141.0,52.0,24.0,17.0,23.0
0.0,1.0,0.0,0.0,0.0,164.0,0.0,191.0,25.9,3.0,3.0,99.0,44.0,16.0,8.0,12.0
0.0,0.0,0.0,1.0,0.0,90.0,0.0,183.0,22.8,9.0,4.0,69.0,27.0,11.0,2.0,5.0
0.0,0.0,0.0,1.0,0.0,68.0,0.0,188.0,24.0,6.0,1.0,52.0,19.0,7.0,2.0,6.0
0.0,0.0,0.0,1.0,0.0,66.0,1.0,188.0,26.2,1.0,2.0,51.0,15.0,9.0,5.0,10.0
0.0,1.0,0.0,0.0,0.0,68.0,0.0,180.0,23.3,3.0,3.0,56.0,15.0,10.0,3.0,8.0
0.0,1.0,0.0,0.0,0.0,75.0,0.0,183.0,21.6,1.0,2.0,51.0,11.0,12.0,5.0,10.0
0.0,1.0,0.0,0.0,1.0,118.0,0.0,188.0,29.8,5.0,1.0,94.0,30.0,20.0,6.0,11.0
0.0,1.0,0.0,0.0,1.0,126.0,0.0,180.0,35.4,5.0,3.0,74.0,30.0,11.0,3.0,8.0
0.0,1.0,0.0,0.0,1.0,92.0,0.0,175.0,30.9,1.0,3.0,75.0,31.0,7.0,3.0,9.0
0.0,1.0,0.0,0.0,1.0,207.0,0.0,185.0,19.2,1.0,2.0,121.0,38.0,24.0,0.0,9.0
0.0,1.0,0.0,0.0,1.0,208.0,0.0,196.0,25.1,11.0,3.0,144.0,67.0,21.0,5.0,9.0
0.0,1.0,0.0,0.0,1.0,251.0,1.0,185.0,34.9,6.0,8.0,133.0,51.0,19.0,14.0,22.0
0.0,1.0,0.0,0.0,1.0,251.0,0.0,193.0,22.8,14.0,4.0,177.0,73.0,34.0,11.0,16.0
0.0,0.0,1.0,0.0,1.0,120.0,1.0,191.0,19.5,4.0,6.0,106.0,42.0,18.0,9.0,15.0
0.0,0.0,1.0,0.0,1.0,101.0,0.0,203.0,35.1,11.0,4.0,77.0,30.0,13.0,4.0,8.0
0.0,0.0,1.0,0.0,1.0,137.0,0.0,180.0,28.8,6.0,3.0,96.0,30.0,28.0,6.0,10.0
0.0,0.0,1.0,0.0,1.0,109.0,0.0,185.0,25.0,2.0,5.0,85.0,27.0,17.0,7.0,12.0
0.0,0.0,1.0,0.0,1.0,137.0,0.0,188.0,29.3,5.0,5.0,101.0,38.0,19.0,10.0,14.0
0.0,0.0,1.0,0.0,1.0,164.0,1.0,185.0,22.2,5.0,6.0,108.0,57.0,15.0,7.0,10.0
0.0,0.0,1.0,0.0,1.0,204.0,0.0,196.0,25.2,16.0,3.0,154.0,69.0,24.0,9.0,15.0
0.0,0.0,0.0,1.0,1.0,135.0,0.0,185.0,18.3,1.0,4.0,93.0,30.0,22.0,6.0,14.0
0.0,0.0,0.0,1.0,1.0,99.0,0.0,188.0,25.1,5.0,2.0,76.0,28.0,9.0,4.0,10.0
0.0,0.0,0.0,1.0,1.0,212.0,0.0,178.0,31.6,6.0,3.0,143.0,59.0,22.0,9.0,16.0
0.0,0.0,0.0,1.0,1.0,179.0,0.0,188.0,20.8,4.0,1.0,106.0,48.0,11.0,6.0,12.0
0.0,0.0,0.0,1.0,1.0,207.0,0.0,196.0,25.3,17.0,2.0,147.0,55.0,28.0,11.0,16.0
0.0,0.0,0.0,1.0,1.0,214.0,0.0,198.0,24.3,16.0,8.0,124.0,58.0,23.0,3.0,9.0
0.0,0.0,0.0,1.0,1.0,91.0,0.0,188.0,33.9,3.0,3.0,86.0,30.0,13.0,7.0,13.0
0.0,0.0,0.0,1.0,1.0,210.0,0.0,188.0,23.0,23.0,8.0,148.0,58.0,34.0,9.0,14.0
0.0,0.0,0.0,1.0,1.0,205.0,0.0,193.0,23.2,24.0,1.0,153.0,69.0,33.0,5.0,9.0
0.0,0.0,0.0,1.0,1.0,176.0,0.0,196.0,30.1,26.0,3.0,123.0,57.0,23.0,8.0,11.0
0.0,0.0,0.0,1.0,1.0,210.0,0.0,198.0,23.8,21.0,5.0,126.0,60.0,22.0,3.0,9.0
0.0,0.0,0.0,1.0,1.0,113.0,0.0,185.0,27.4,6.0,2.0,66.0,22.0,11.0,1.0,7.0
0.0,0.0,0.0,1.0,1.0,113.0,0.0,198.0,24.9,6.0,4.0,77.0,34.0,9.0,4.0,11.0
0.0,0.0,0.0,1.0,0.0,113.0,1.0,185.0,21.8,9.0,4.0,81.0,36.0,16.0,4.0,6.0
0.0,0.0,0.0,1.0,0.0,153.0,0.0,198.0,23.7,16.0,8.0,100.0,44.0,19.0,2.0,6.0
0.0,1.0,0.0,0.0,0.0,100.0,1.0,198.0,28.9,3.0,1.0,72.0,22.0,14.0,6.0,10.0
0.0,1.0,0.0,0.0,0.0,55.0,0.0,180.0,29.2,0.0,3.0,43.0,9.0,5.0,3.0,9.0
0.0,1.0,0.0,0.0,0.0,115.0,0.0,180.0,31.6,0.0,3.0,72.0,22.0,10.0,4.0,11.0
0.0,1.0,0.0,0.0,0.0,88.0,1.0,178.0,23.4,1.0,0.0,62.0,19.0,9.0,2.0,8.0
0.0,0.0,0.0,1.0,0.0,57.0,0.0,183.0,28.2,2.0,0.0,45.0,18.0,8.0,2.0,5.0
0.0,0.0,0.0,1.0,0.0,72.0,0.0,193.0,31.5,2.0,1.0,58.0,23.0,9.0,3.0,6.0
0.0,0.0,0.0,1.0,0.0,99.0,0.0,198.0,33.1,6.0,3.0,66.0,23.0,13.0,5.0,8.0
0.0,0.0,0.0,1.0,0.0,76.0,0.0,196.0,24.4,12.0,7.0,73.0,28.0,15.0,9.0,11.0
0.0,0.0,0.0,1.0,0.0,98.0,0.0,198.0,25.7,2.0,2.0,63.0,28.0,12.0,3.0,5.0
0.0,0.0,0.0,1.0,0.0,74.0,0.0,185.0,19.9,3.0,2.0,50.0,21.0,9.0,1.0,4.0
0.0,1.0,0.0,0.0,0.0,119.0,0.0,198.0,25.9,1.0,0.0,69.0,32.0,10.0,3.0,7.0
0.0,1.0,0.0,0.0,0.0,138.0,0.0,183.0,22.6,4.0,2.0,93.0,33.0,19.0,4.0,8.0
0.0,1.0,0.0,0.0,0.0,201.0,0.0,188.0,26.8,5.0,3.0,148.0,63.0,27.0,12.0,14.0
0.0,1.0,0.0,0.0,0.0,81.0,0.0,196.0,25.2,3.0,2.0,55.0,28.0,7.0,4.0,6.0
0.0,1.0,0.0,0.0,0.0,87.0,0.0,193.0,35.6,0.0,2.0,43.0,16.0,7.0,0.0,3.0
0.0,1.0,0.0,0.0,0.0,96.0,0.0,193.0,23.7,1.0,1.0,59.0,25.0,7.0,2.0,6.0
0.0,1.0,0.0,0.0,0.0,102.0,0.0,183.0,23.3,2.0,0.0,64.0,29.0,8.0,5.0,9.0
0.0,1.0,0.0,0.0,0.0,129.0,0.0,193.0,21.7,11.0,3.0,75.0,34.0,12.0,5.0,8.0
0.0,1.0,0.0,0.0,0.0,75.0,0.0,183.0,37.1,1.0,4.0,57.0,14.0,12.0,2.0,7.0
0.0,1.0,0.0,0.0,0.0,90.0,0.0,185.0,28.6,4.0,4.0,63.0,23.0,9.0,6.0,10.0
0.0,0.0,1.0,0.0,1.0,147.0,0.0,180.0,24.5,7.0,5.0,102.0,45.0,19.0,4.0,8.0
0.0,0.0,1.0,0.0,1.0,120.0,0.0,196.0,26.2,11.0,5.0,88.0,37.0,11.0,8.0,13.0
0.0,0.0,1.0,0.0,1.0,113.0,0.0,183.0,22.8,1.0,5.0,93.0,34.0,13.0,8.0,14.0
0.0,0.0,1.0,0.0,1.0,158.0,0.0,188.0,25.1,20.0,5.0,124.0,53.0,15.0,11.0,17.0
0.0,0.0,1.0,0.0,1.0,215.0,0.0,188.0,20.8,8.0,7.0,134.0,50.0,31.0,9.0,15.0
0.0,0.0,1.0,0.0,1.0,155.0,1.0,188.0,26.8,7.0,3.0,114.0,46.0,20.0,9.0,14.0
0.0,0.0,1.0,0.0,1.0,181.0,0.0,193.0,27.1,30.0,7.0,125.0,64.0,18.0,2.0,4.0
0.0,0.0,0.0,1.0,0.0,112.0,1.0,185.0,29.2,7.0,7.0,88.0,39.0,18.0,3.0,7.0
0.0,1.0,0.0,0.0,0.0,90.0,1.0,183.0,22.8,0.0,7.0,74.0,22.0,18.0,6.0,10.0
0.0,1.0,0.0,0.0,0.0,155.0,1.0,175.0,22.4,1.0,2.0,107.0,34.0,25.0,14.0,19.0
1.0,0.0,0.0,0.0,0.0,81.0,1.0,180.0,23.5,6.0,3.0,57.0,27.0,11.0,3.0,4.0
1.0,0.0,0.0,0.0,0.0,114.0,1.0,168.0,24.7,2.0,1.0,76.0,46.0,9.0,1.0,2.0
0.0,0.0,0.0,1.0,0.0,127.0,1.0,183.0,25.0,13.0,5.0,97.0,49.0,16.0,3.0,5.0
0.0,1.0,0.0,0.0,0.0,78.0,1.0,183.0,25.4,0.0,2.0,55.0,30.0,6.0,2.0,4.0
0.0,1.0,0.0,0.0,1.0,114.0,1.0,175.0,23.3,0.0,7.0,84.0,37.0,10.0,8.0,12.0
0.0,0.0,1.0,0.0,1.0,171.0,1.0,175.0,27.0,7.0,3.0,140.0,60.0,35.0,3.0,4.0
0.0,0.0,0.0,1.0,1.0,184.0,0.0,188.0,21.7,13.0,13.0,148.0,69.0,29.0,7.0,11.0
0.0,1.0,0.0,0.0,0.0,96.0,1.0,185.0,32.1,2.0,1.0,68.0,23.0,18.0,5.0,8.0
0.0,0.0,0.0,1.0,1.0,74.0,1.0,193.0,24.9,1.0,1.0,51.0,25.0,13.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,141.0,1.0,183.0,26.2,8.0,4.0,97.0,45.0,22.0,2.0,5.0
1.0,0.0,0.0,0.0,0.0,141.0,1.0,193.0,26.8,16.0,3.0,102.0,59.0,15.0,3.0,3.0
0.0,0.0,0.0,1.0,0.0,62.0,1.0,183.0,21.5,7.0,1.0,50.0,23.0,14.0,2.0,2.0
1.0,0.0,0.0,0.0,0.0,161.0,1.0,185.0,24.7,13.0,3.0,110.0,43.0,26.0,9.0,12.0
0.0,0.0,0.0,1.0,0.0,88.0,1.0,175.0,24.1,1.0,0.0,52.0,24.0,10.0,0.0,2.0
0.0,0.0,0.0,1.0,0.0,93.0,1.0,185.0,24.2,2.0,1.0,56.0,30.0,6.0,2.0,4.0
0.0,0.0,0.0,1.0,0.0,140.0,1.0,185.0,27.2,20.0,6.0,95.0,51.0,17.0,3.0,5.0
0.0,1.0,0.0,0.0,0.0,109.0,1.0,185.0,24.6,1.0,0.0,73.0,28.0,21.0,0.0,2.0
0.0,1.0,0.0,0.0,0.0,89.0,0.0,188.0,22.4,1.0,1.0,56.0,28.0,6.0,4.0,7.0
0.0,0.0,0.0,1.0,0.0,68.0,1.0,180.0,25.4,3.0,1.0,56.0,19.0,19.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,133.0,1.0,185.0,20.7,2.0,5.0,105.0,49.0,12.0,7.0,10.0
0.0,1.0,0.0,0.0,0.0,73.0,1.0,183.0,21.3,0.0,1.0,45.0,17.0,9.0,3.0,5.0
0.0,0.0,1.0,0.0,0.0,68.0,1.0,190.0,26.9,1.0,2.0,54.0,26.0,12.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,114.0,0.0,185.0,19.9,3.0,0.0,59.0,30.0,7.0,3.0,6.0
0.0,0.0,1.0,0.0,1.0,204.0,1.0,196.0,22.2,31.0,6.0,138.0,69.0,32.0,1.0,3.0
0.0,0.0,0.0,1.0,1.0,89.0,1.0,180.0,25.5,10.0,3.0,71.0,29.0,23.0,5.0,5.0
0.0,0.0,0.0,1.0,1.0,148.0,1.0,178.0,29.4,2.0,7.0,116.0,51.0,20.0,10.0,13.0
0.0,0.0,0.0,1.0,0.0,105.0,1.0,180.0,25.7,8.0,0.0,68.0,35.0,15.0,2.0,2.0
0.0,0.0,1.0,0.0,0.0,113.0,1.0,173.0,29.4,2.0,0.0,91.0,47.0,13.0,7.0,9.0
0.0,0.0,0.0,1.0,0.0,175.0,1.0,178.0,34.8,1.0,2.0,47.0,21.0,16.0,2.0,2.0
0.0,0.0,0.0,1.0,0.0,94.0,0.0,185.0,20.7,2.0,1.0,65.0,32.0,14.0,3.0,3.0
0.0,1.0,0.0,0.0,0.0,109.0,1.0,175.0,25.0,2.0,5.0,74.0,31.0,13.0,1.0,4.0
0.0,1.0,0.0,0.0,0.0,161.0,1.0,190.0,30.7,5.0,5.0,115.0,46.0,25.0,5.0,8.0
0.0,1.0,0.0,0.0,0.0,101.0,0.0,185.0,20.9,2.0,2.0,46.0,28.0,5.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,61.0,1.0,190.0,30.9,3.0,1.0,42.0,20.0,13.0,1.0,1.0
0.0,1.0,0.0,0.0,0.0,142.0,1.0,193.0,21.4,2.0,3.0,100.0,37.0,17.0,8.0,14.0
0.0,0.0,0.0,1.0,0.0,123.0,1.0,185.0,25.5,8.0,1.0,100.0,46.0,22.0,3.0,5.0
0.0,0.0,0.0,1.0,0.0,152.0,1.0,183.0,24.6,11.0,3.0,98.0,39.0,25.0,1.0,4.0
0.0,1.0,0.0,0.0,1.0,148.0,0.0,185.0,20.9,3.0,1.0,86.0,45.0,15.0,4.0,6.0
0.0,0.0,1.0,0.0,1.0,101.0,0.0,185.0,21.0,4.0,0.0,55.0,25.0,13.0,1.0,2.0
0.0,0.0,0.0,1.0,1.0,144.0,1.0,185.0,26.0,11.0,4.0,106.0,52.0,25.0,7.0,9.0
0.0,0.0,0.0,1.0,1.0,110.0,1.0,185.0,25.4,12.0,1.0,80.0,40.0,20.0,1.0,2.0
0.0,0.0,0.0,1.0,0.0,104.0,0.0,185.0,21.4,3.0,0.0,56.0,31.0,10.0,3.0,4.0
0.0,0.0,0.0,1.0,0.0,85.0,1.0,185.0,21.4,2.0,2.0,62.0,27.0,11.0,1.0,3.0
0.0,0.0,0.0,1.0,0.0,102.0,1.0,175.0,25.6,1.0,1.0,66.0,27.0,19.0,3.0,3.0
0.0,0.0,0.0,1.0,0.0,102.0,1.0,208.0,29.6,20.0,0.0,83.0,48.0,14.0,3.0,3.0
0.0,0.0,0.0,1.0,0.0,101.0,1.0,188.0,23.4,8.0,1.0,71.0,32.0,16.0,5.0,6.0
0.0,0.0,1.0,0.0,0.0,136.0,0.0,185.0,22.0,3.0,0.0,82.0,34.0,16.0,5.0,8.0
0.0,0.0,0.0,1.0,0.0,114.0,1.0,188.0,23.5,5.0,4.0,82.0,37.0,18.0,7.0,9.0
0.0,0.0,0.0,1.0,0.0,142.0,1.0,203.0,21.8,6.0,5.0,107.0,51.0,19.0,3.0,6.0
0.0,1.0,0.0,0.0,0.0,72.0,1.0,185.0,26.7,1.0,0.0,42.0,18.0,10.0,3.0,4.0
0.0,1.0,0.0,0.0,0.0,183.0,0.0,185.0,21.9,3.0,2.0,110.0,47.0,14.0,15.0,19.0
0.0,0.0,0.0,1.0,0.0,105.0,1.0,190.0,21.1,2.0,0.0,73.0,21.0,27.0,3.0,5.0
0.0,0.0,0.0,1.0,0.0,143.0,1.0,190.0,21.2,1.0,2.0,88.0,32.0,26.0,3.0,5.0
0.0,0.0,0.0,1.0,0.0,90.0,1.0,188.0,25.5,14.0,2.0,68.0,39.0,12.0,2.0,2.0
0.0,0.0,0.0,1.0,0.0,127.0,1.0,183.0,23.1,8.0,3.0,107.0,43.0,32.0,6.0,6.0
0.0,1.0,0.0,0.0,1.0,169.0,0.0,185.0,21.9,0.0,0.0,98.0,47.0,19.0,4.0,6.0
0.0,0.0,1.0,0.0,1.0,122.0,1.0,193.0,28.4,7.0,3.0,95.0,43.0,25.0,0.0,1.0
0.0,0.0,0.0,1.0,1.0,164.0,1.0,185.0,27.0,20.0,1.0,125.0,61.0,27.0,2.0,4.0
0.0,0.0,0.0,1.0,0.0,99.0,1.0,188.0,23.5,7.0,3.0,81.0,40.0,14.0,4.0,6.0
0.0,0.0,0.0,1.0,0.0,131.0,0.0,185.0,22.1,3.0,1.0,75.0,33.0,14.0,1.0,4.0
0.0,1.0,0.0,0.0,0.0,243.0,0.0,185.0,22.9,4.0,4.0,133.0,72.0,16.0,6.0,8.0
0.0,0.0,0.0,1.0,0.0,100.0,0.0,185.0,27.4,2.0,3.0,77.0,36.0,18.0,5.0,5.0
0.0,0.0,0.0,1.0,0.0,90.0,1.0,190.0,20.3,4.0,2.0,61.0,28.0,11.0,2.0,4.0
0.0,0.0,0.0,1.0,0.0,103.0,1.0,190.0,21.8,8.0,0.0,61.0,27.0,13.0,3.0,5.0
0.0,0.0,0.0,1.0,0.0,69.0,1.0,188.0,26.5,5.0,0.0,43.0,27.0,6.0,2.0,2.0
0.0,1.0,0.0,0.0,0.0,163.0,0.0,185.0,22.8,2.0,1.0,87.0,35.0,14.0,6.0,11.0
0.0,1.0,0.0,0.0,0.0,123.0,0.0,185.0,22.8,0.0,1.0,70.0,34.0,11.0,2.0,4.0
0.0,0.0,0.0,1.0,0.0,103.0,1.0,188.0,26.9,4.0,1.0,68.0,36.0,13.0,1.0,2.0
0.0,0.0,0.0,1.0,0.0,127.0,1.0,185.0,28.0,7.0,0.0,60.0,28.0,15.0,3.0,4.0
0.0,0.0,0.0,1.0,0.0,86.0,1.0,188.0,23.8,9.0,1.0,67.0,38.0,12.0,5.0,5.0
0.0,0.0,1.0,0.0,0.0,132.0,1.0,188.0,31.1,10.0,6.0,103.0,47.0,26.0,4.0,4.0
0.0,0.0,0.0,1.0,0.0,183.0,1.0,178.0,28.3,5.0,1.0,99.0,49.0,18.0,6.0,7.0
0.0,1.0,0.0,0.0,1.0,141.0,1.0,178.0,25.6,1.0,1.0,98.0,42.0,21.0,4.0,6.0
0.0,0.0,1.0,0.0,1.0,165.0,1.0,188.0,31.2,18.0,7.0,124.0,62.0,28.0,0.0,2.0
0.0,0.0,0.0,1.0,1.0,154.0,1.0,185.0,28.0,8.0,3.0,109.0,49.0,28.0,2.0,3.0
0.0,0.0,0.0,1.0,1.0,150.0,1.0,188.0,26.3,16.0,5.0,87.0,54.0,11.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,98.0,1.0,193.0,25.2,10.0,0.0,60.0,32.0,12.0,2.0,2.0
0.0,0.0,0.0,1.0,1.0,232.0,1.0,188.0,24.7,19.0,2.0,168.0,74.0,28.0,10.0,16.0
0.0,0.0,0.0,1.0,0.0,137.0,1.0,183.0,27.6,4.0,3.0,89.0,40.0,19.0,3.0,5.0
0.0,0.0,0.0,1.0,0.0,105.0,1.0,193.0,30.9,13.0,0.0,73.0,33.0,16.0,6.0,7.0
0.0,0.0,0.0,1.0,0.0,175.0,1.0,168.0,29.1,1.0,4.0,107.0,41.0,26.0,10.0,13.0
0.0,1.0,0.0,0.0,0.0,92.0,0.0,188.0,26.4,4.0,1.0,45.0,25.0,5.0,2.0,3.0
0.0,1.0,0.0,0.0,0.0,198.0,0.0,188.0,26.4,3.0,3.0,99.0,49.0,11.0,6.0,11.0
0.0,1.0,0.0,0.0,0.0,40.0,1.0,185.0,18.1,1.0,2.0,26.0,9.0,8.0,0.0,1.0
0.0,1.0,0.0,0.0,1.0,255.0,0.0,183.0,29.0,9.0,5.0,145.0,52.0,41.0,4.0,8.0
0.0,0.0,1.0,0.0,0.0,102.0,1.0,185.0,29.8,5.0,3.0,72.0,40.0,11.0,4.0,5.0
0.0,0.0,1.0,0.0,1.0,138.0,1.0,196.0,24.7,11.0,2.0,102.0,47.0,28.0,3.0,4.0
0.0,0.0,0.0,1.0,0.0,142.0,1.0,185.0,29.0,11.0,2.0,95.0,40.0,17.0,6.0,9.0
0.0,0.0,0.0,1.0,0.0,83.0,1.0,188.0,27.9,8.0,4.0,61.0,29.0,14.0,2.0,3.0
0.0,0.0,0.0,1.0,1.0,223.0,0.0,185.0,24.2,8.0,2.0,112.0,55.0,21.0,1.0,4.0
0.0,0.0,0.0,1.0,0.0,102.0,1.0,185.0,29.1,7.0,3.0,73.0,34.0,15.0,4.0,5.0
0.0,0.0,0.0,1.0,0.0,115.0,1.0,185.0,29.2,6.0,4.0,84.0,39.0,19.0,4.0,5.0
0.0,0.0,0.0,1.0,0.0,93.0,0.0,190.0,30.4,6.0,4.0,70.0,37.0,13.0,3.0,3.0
0.0,0.0,0.0,1.0,0.0,81.0,1.0,185.0,29.2,4.0,1.0,55.0,26.0,12.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,112.0,0.0,185.0,24.4,6.0,0.0,62.0,24.0,18.0,4.0,5.0
0.0,1.0,0.0,0.0,1.0,219.0,1.0,185.0,29.7,18.0,2.0,141.0,70.0,25.0,9.0,13.0
0.0,0.0,0.0,1.0,0.0,72.0,1.0,190.0,24.2,1.0,0.0,34.0,16.0,8.0,1.0,2.0
0.0,0.0,0.0,1.0,0.0,136.0,1.0,178.0,21.8,4.0,2.0,82.0,28.0,22.0,3.0,7.0
0.0,0.0,0.0,1.0,0.0,75.0,1.0,175.0,29.6,4.0,1.0,45.0,23.0,11.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,128.0,1.0,180.0,27.4,4.0,4.0,94.0,35.0,23.0,2.0,4.0
0.0,0.0,0.0,1.0,0.0,83.0,1.0,190.0,24.7,5.0,3.0,56.0,34.0,4.0,2.0,3.0
0.0,0.0,0.0,1.0,0.0,166.0,1.0,206.0,26.8,20.0,0.0,112.0,60.0,15.0,4.0,6.0
0.0,1.0,0.0,0.0,0.0,79.0,0.0,185.0,25.8,3.0,1.0,38.0,22.0,6.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,103.0,1.0,180.0,27.8,7.0,2.0,80.0,44.0,13.0,7.0,7.0
0.0,1.0,0.0,0.0,0.0,141.0,0.0,185.0,25.9,0.0,0.0,69.0,27.0,17.0,6.0,7.0
0.0,1.0,0.0,0.0,1.0,229.0,0.0,185.0,25.9,4.0,4.0,118.0,45.0,24.0,3.0,10.0
0.0,0.0,1.0,0.0,1.0,139.0,1.0,185.0,30.8,12.0,0.0,101.0,49.0,26.0,2.0,3.0
0.0,0.0,1.0,0.0,0.0,120.0,1.0,190.0,25.1,6.0,0.0,87.0,42.0,17.0,4.0,4.0
0.0,0.0,0.0,1.0,0.0,80.0,1.0,185.0,31.0,8.0,1.0,56.0,27.0,15.0,0.0,0.0
0.0,0.0,0.0,1.0,1.0,294.0,1.0,190.0,25.2,5.0,4.0,150.0,62.0,24.0,9.0,18.0
0.0,0.0,0.0,1.0,0.0,121.0,1.0,198.0,25.0,18.0,5.0,95.0,40.0,16.0,6.0,10.0
0.0,0.0,0.0,1.0,0.0,170.0,1.0,198.0,24.4,4.0,3.0,104.0,38.0,23.0,7.0,11.0
0.0,0.0,0.0,1.0,0.0,80.0,1.0,188.0,34.9,0.0,0.0,43.0,19.0,13.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,186.0,1.0,188.0,21.9,13.0,6.0,131.0,51.0,32.0,10.0,12.0
0.0,1.0,0.0,0.0,0.0,142.0,1.0,196.0,27.6,9.0,3.0,106.0,53.0,14.0,3.0,6.0
0.0,1.0,0.0,0.0,1.0,277.0,0.0,185.0,26.9,6.0,3.0,160.0,73.0,35.0,4.0,9.0
0.0,0.0,1.0,0.0,1.0,189.0,1.0,190.0,26.1,9.0,2.0,105.0,48.0,16.0,9.0,13.0
0.0,0.0,0.0,1.0,0.0,149.0,0.0,185.0,27.1,7.0,1.0,94.0,47.0,16.0,4.0,6.0
0.0,0.0,0.0,1.0,0.0,144.0,1.0,206.0,28.2,9.0,0.0,93.0,55.0,15.0,3.0,4.0
0.0,0.0,0.0,1.0,1.0,201.0,0.0,185.0,27.2,1.0,1.0,121.0,51.0,24.0,8.0,11.0
0.0,0.0,0.0,1.0,1.0,240.0,1.0,183.0,28.7,17.0,5.0,170.0,71.0,36.0,3.0,7.0
0.0,0.0,0.0,1.0,0.0,106.0,1.0,185.0,32.5,7.0,0.0,77.0,35.0,18.0,5.0,6.0
0.0,1.0,0.0,0.0,0.0,75.0,1.0,185.0,32.6,3.0,1.0,57.0,33.0,10.0,2.0,2.0
0.0,1.0,0.0,0.0,1.0,211.0,0.0,185.0,27.9,3.0,4.0,120.0,61.0,18.0,6.0,9.0
0.0,0.0,0.0,1.0,0.0,64.0,1.0,188.0,29.2,8.0,2.0,49.0,21.0,13.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,105.0,1.0,180.0,32.2,5.0,1.0,69.0,34.0,17.0,0.0,1.0
0.0,0.0,0.0,1.0,1.0,172.0,1.0,178.0,24.6,5.0,4.0,125.0,49.0,26.0,9.0,13.0
0.0,0.0,0.0,1.0,0.0,96.0,1.0,185.0,33.1,8.0,1.0,72.0,35.0,13.0,1.0,1.0
0.0,0.0,0.0,1.0,0.0,136.0,1.0,208.0,35.8,21.0,3.0,99.0,62.0,13.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,84.0,1.0,185.0,33.5,12.0,1.0,79.0,41.0,11.0,7.0,7.0
0.0,1.0,0.0,0.0,1.0,192.0,1.0,183.0,30.1,9.0,3.0,126.0,64.0,21.0,8.0,10.0
0.0,0.0,0.0,1.0,0.0,90.0,1.0,185.0,34.0,7.0,2.0,61.0,29.0,19.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,33.0,0.0,188.0,34.4,2.0,2.0,22.0,9.0,8.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,126.0,0.0,198.0,22.7,4.0,4.0,76.0,31.0,19.0,1.0,4.0
0.0,1.0,0.0,0.0,0.0,95.0,1.0,190.0,28.9,5.0,1.0,59.0,31.0,10.0,3.0,3.0
0.0,0.0,1.0,0.0,1.0,176.0,1.0,198.0,28.7,31.0,2.0,160.0,79.0,25.0,14.0,17.0
0.0,0.0,0.0,1.0,0.0,147.0,1.0,198.0,27.8,3.0,1.0,72.0,36.0,20.0,0.0,0.0
0.0,0.0,0.0,1.0,1.0,234.0,1.0,183.0,31.4,9.0,3.0,164.0,65.0,37.0,14.0,17.0
0.0,0.0,0.0,1.0,0.0,108.0,1.0,183.0,28.4,5.0,1.0,86.0,36.0,14.0,7.0,9.0
0.0,0.0,0.0,1.0,0.0,104.0,1.0,198.0,28.0,9.0,2.0,71.0,32.0,14.0,3.0,5.0
0.0,0.0,0.0,1.0,0.0,103.0,1.0,190.0,29.5,3.0,3.0,59.0,27.0,13.0,0.0,1.0
