Hard,Clay,Carpet,Grass,best_of,minutes,opponent_name,opp_hand,opp_ht,opp_age,opp_ace,opp_df,opp_svpt,opp_1stIn,opp_1stWon,opp_2ndWon,opp_SvGms,opp_bpSaved,opp_bpFaced,DJOK,djok_hand,djok_ht,djok_age,djok_ace,djok_df,djok_svpt,djok_1stIn,djok_1stWon,djok_2ndWon,djok_SvGms,djok_bpSaved,djok_bpFaced,Target
0.0,1.0,0.0,0.0,0.0,56.0,Santiago Ventura,0.0,183.0,27.3,0.0,2.0,46.0,19.0,13.0,8.0,8.0,1.0,6.0,Novak Djokovic,1.0,188.0,19.9,3.0,2.0,44.0,32.0,25.0,5.0,8.0,0.0,1.0,True
0.0,1.0,0.0,0.0,0.0,163.0,Guillermo Garcia Lopez,0.0,188.0,23.9,4.0,2.0,104.0,59.0,34.0,21.0,14.0,10.0,15.0,Novak Djokovic,1.0,188.0,19.9,5.0,4.0,109.0,61.0,35.0,24.0,15.0,6.0,12.0,True
0.0,1.0,0.0,0.0,0.0,79.0,Tommy Robredo,0.0,180.0,24.9,0.0,0.0,60.0,47.0,27.0,6.0,9.0,6.0,10.0,Novak Djokovic,1.0,188.0,19.9,1.0,4.0,58.0,32.0,24.0,15.0,10.0,1.0,2.0,True
0.0,1.0,0.0,0.0,0.0,131.0,Richard Gasquet,0.0,185.0,20.8,4.0,5.0,69.0,42.0,31.0,11.0,12.0,2.0,6.0,Novak Djokovic,1.0,188.0,19.9,3.0,4.0,96.0,60.0,39.0,14.0,13.0,7.0,12.0,True
0.0,0.0,0.0,1.0,0.0,114.0,Kristof Vliegen,0.0,193.0,24.6,5.0,2.0,84.0,55.0,35.0,14.0,14.0,1.0,5.0,Novak Djokovic,1.0,188.0,19.7,6.0,4.0,88.0,54.0,40.0,18.0,15.0,3.0,6.0,True
0.0,0.0,0.0,1.0,0.0,98.0,Rainer Schuettler,0.0,180.0,30.8,5.0,3.0,84.0,47.0,30.0,22.0,11.0,11.0,13.0,Novak Djokovic,1.0,188.0,19.7,7.0,3.0,67.0,48.0,37.0,11.0,10.0,3.0,3.0,True
0.0,1.0,0.0,0.0,1.0,131.0,Santiago Giraldo,0.0,188.0,19.4,5.0,2.0,95.0,61.0,39.0,15.0,15.0,7.0,11.0,Novak Djokovic,1.0,188.0,20.0,7.0,6.0,117.0,78.0,55.0,18.0,16.0,9.0,11.0,True
0.0,1.0,0.0,0.0,1.0,135.0,Laurent Recouderc,0.0,178.0,22.8,0.0,0.0,108.0,58.0,38.0,22.0,17.0,5.0,11.0,Novak Djokovic,1.0,188.0,20.0,5.0,1.0,101.0,68.0,49.0,19.0,17.0,2.0,4.0,True
0.0,1.0,0.0,0.0,1.0,244.0,Olivier Patience,0.0,180.0,27.1,8.0,6.0,171.0,96.0,68.0,45.0,24.0,14.0,16.0,Novak Djokovic,1.0,188.0,20.0,11.0,3.0,159.0,94.0,66.0,41.0,26.0,7.0,12.0,True
0.0,1.0,0.0,0.0,1.0,165.0,Fernando Verdasco,1.0,188.0,23.5,3.0,2.0,116.0,86.0,55.0,12.0,15.0,15.0,19.0,Novak Djokovic,1.0,188.0,20.0,9.0,1.0,113.0,81.0,55.0,19.0,15.0,6.0,7.0,True
0.0,1.0,0.0,0.0,1.0,132.0,Igor Andreev,0.0,185.0,23.8,2.0,3.0,82.0,55.0,34.0,13.0,13.0,5.0,10.0,Novak Djokovic,1.0,188.0,20.0,3.0,3.0,101.0,68.0,48.0,16.0,14.0,5.0,6.0,True
0.0,0.0,1.0,0.0,1.0,95.0,Potito Starace,0.0,188.0,25.9,2.0,3.0,87.0,54.0,28.0,18.0,12.0,10.0,16.0,Novak Djokovic,1.0,188.0,20.0,6.0,1.0,74.0,49.0,38.0,16.0,13.0,1.0,2.0,True
0.0,0.0,1.0,0.0,1.0,139.0,Amer Delic,0.0,196.0,24.9,19.0,4.0,123.0,76.0,59.0,18.0,19.0,7.0,11.0,Novak Djokovic,1.0,188.0,20.0,8.0,2.0,108.0,76.0,58.0,20.0,20.0,3.0,6.0,True
0.0,0.0,1.0,0.0,1.0,252.0,Lleyton Hewitt,0.0,180.0,26.3,7.0,2.0,157.0,80.0,59.0,41.0,23.0,5.0,8.0,Novak Djokovic,1.0,188.0,20.0,17.0,5.0,174.0,125.0,92.0,22.0,23.0,8.0,12.0,True
0.0,0.0,1.0,0.0,1.0,300.0,Marcos Baghdatis,0.0,183.0,22.0,6.0,8.0,225.0,113.0,82.0,58.0,29.0,12.0,17.0,Novak Djokovic,1.0,188.0,20.0,12.0,4.0,188.0,131.0,95.0,30.0,29.0,3.0,8.0,True
0.0,0.0,0.0,1.0,1.0,96.0,Robin Haase,0.0,190.0,20.3,6.0,4.0,97.0,62.0,37.0,11.0,12.0,11.0,17.0,Novak Djokovic,1.0,188.0,20.2,5.0,1.0,66.0,40.0,33.0,17.0,12.0,1.0,1.0,True
0.0,0.0,0.0,1.0,1.0,281.0,Radek Stepanek,0.0,185.0,28.7,12.0,2.0,181.0,113.0,88.0,34.0,30.0,1.0,4.0,Novak Djokovic,1.0,188.0,20.2,18.0,4.0,175.0,97.0,77.0,49.0,30.0,4.0,7.0,True
0.0,0.0,0.0,1.0,1.0,102.0,Juan Martin del Potro,0.0,198.0,18.9,1.0,1.0,71.0,49.0,24.0,12.0,13.0,0.0,6.0,Novak Djokovic,1.0,188.0,20.2,7.0,2.0,72.0,54.0,43.0,9.0,13.0,5.0,6.0,True
0.0,0.0,0.0,1.0,1.0,231.0,Juan Monaco,0.0,185.0,23.4,3.0,6.0,145.0,87.0,57.0,28.0,21.0,8.0,14.0,Novak Djokovic,1.0,188.0,20.2,14.0,6.0,152.0,87.0,69.0,29.0,22.0,5.0,8.0,True
0.0,0.0,0.0,1.0,1.0,138.0,Carlos Moya,0.0,190.0,30.9,2.0,7.0,114.0,65.0,45.0,19.0,15.0,12.0,17.0,Novak Djokovic,1.0,188.0,20.2,9.0,2.0,83.0,57.0,45.0,16.0,14.0,2.0,3.0,True
0.0,0.0,0.0,1.0,1.0,132.0,David Ferrer,0.0,175.0,25.4,5.0,1.0,97.0,71.0,43.0,10.0,15.0,5.0,11.0,Novak Djokovic,1.0,188.0,20.2,9.0,3.0,91.0,60.0,41.0,19.0,14.0,1.0,3.0,True
0.0,0.0,0.0,1.0,1.0,81.0,Nicolas Massu,0.0,183.0,27.2,1.0,4.0,69.0,37.0,17.0,12.0,10.0,7.0,15.0,Novak Djokovic,1.0,188.0,19.6,5.0,1.0,59.0,40.0,33.0,11.0,10.0,3.0,3.0,True
0.0,0.0,0.0,1.0,1.0,121.0,Feliciano Lopez,1.0,188.0,25.3,5.0,6.0,90.0,53.0,34.0,12.0,13.0,9.0,15.0,Novak Djokovic,1.0,188.0,19.6,8.0,1.0,86.0,59.0,41.0,18.0,14.0,4.0,5.0,True
0.0,0.0,0.0,1.0,1.0,165.0,Danai Udomchoke,0.0,173.0,25.4,1.0,4.0,121.0,64.0,41.0,27.0,19.0,8.0,15.0,Novak Djokovic,1.0,188.0,19.6,15.0,1.0,121.0,90.0,61.0,17.0,19.0,6.0,9.0,True
0.0,0.0,0.0,1.0,0.0,140.0,Victor Hanescu,0.0,198.0,27.2,7.0,0.0,99.0,73.0,55.0,12.0,14.0,2.0,4.0,Novak Djokovic,1.0,188.0,21.3,10.0,2.0,90.0,58.0,44.0,22.0,14.0,1.0,2.0,True
0.0,0.0,0.0,1.0,0.0,66.0,Simon Stadler,1.0,183.0,25.1,1.0,2.0,55.0,47.0,22.0,2.0,8.0,4.0,9.0,Novak Djokovic,1.0,188.0,21.3,5.0,1.0,51.0,30.0,19.0,16.0,8.0,1.0,2.0,True
0.0,0.0,0.0,1.0,0.0,88.0,Robin Soderling,0.0,193.0,24.1,12.0,2.0,69.0,46.0,36.0,7.0,11.0,6.0,9.0,Novak Djokovic,1.0,188.0,21.3,9.0,0.0,68.0,48.0,36.0,11.0,11.0,4.0,5.0,True
0.0,0.0,0.0,1.0,0.0,81.0,Tomas Berdych,0.0,196.0,23.0,1.0,3.0,49.0,26.0,18.0,10.0,9.0,0.0,3.0,Novak Djokovic,1.0,188.0,21.3,6.0,2.0,64.0,42.0,31.0,13.0,10.0,3.0,3.0,True
0.0,0.0,1.0,0.0,0.0,79.0,Roko Karanusic,0.0,183.0,25.7,3.0,0.0,68.0,33.0,22.0,18.0,10.0,4.0,7.0,Novak Djokovic,1.0,188.0,21.0,3.0,1.0,62.0,41.0,28.0,16.0,10.0,1.0,2.0,True
0.0,0.0,1.0,0.0,0.0,103.0,Janko Tipsarevic,0.0,180.0,23.9,8.0,0.0,73.0,51.0,33.0,10.0,12.0,3.0,7.0,Novak Djokovic,1.0,188.0,21.0,15.0,4.0,87.0,60.0,47.0,10.0,13.0,5.0,8.0,True
0.0,0.0,1.0,0.0,0.0,72.0,Lleyton Hewitt,0.0,180.0,27.2,4.0,2.0,57.0,33.0,22.0,8.0,8.0,2.0,6.0,Novak Djokovic,1.0,188.0,21.0,13.0,2.0,62.0,48.0,34.0,7.0,8.0,3.0,3.0,True
0.0,0.0,1.0,0.0,0.0,48.0,David Nalbandian,0.0,180.0,26.4,1.0,5.0,44.0,24.0,12.0,5.0,7.0,4.0,10.0,Novak Djokovic,1.0,188.0,21.0,5.0,1.0,32.0,20.0,17.0,7.0,6.0,0.0,0.0,True
0.0,0.0,0.0,1.0,0.0,54.0,Dmitry Tursunov,0.0,185.0,25.8,0.0,1.0,44.0,26.0,15.0,9.0,7.0,4.0,7.0,Novak Djokovic,1.0,188.0,21.4,8.0,1.0,39.0,26.0,21.0,7.0,8.0,0.0,1.0,True
0.0,0.0,0.0,1.0,0.0,100.0,Andreas Seppi,0.0,190.0,24.0,2.0,3.0,79.0,40.0,30.0,15.0,10.0,6.0,9.0,Novak Djokovic,1.0,188.0,20.8,1.0,3.0,62.0,39.0,31.0,13.0,11.0,1.0,3.0,True
0.0,0.0,0.0,1.0,0.0,69.0,Philipp Kohlschreiber,0.0,178.0,24.3,2.0,2.0,46.0,22.0,12.0,14.0,8.0,4.0,7.0,Novak Djokovic,1.0,188.0,20.8,3.0,3.0,49.0,33.0,25.0,11.0,9.0,0.0,0.0,True
0.0,0.0,0.0,1.0,0.0,85.0,Guillermo Canas,0.0,185.0,30.2,3.0,1.0,56.0,30.0,24.0,6.0,8.0,5.0,8.0,Novak Djokovic,1.0,188.0,20.8,3.0,1.0,55.0,35.0,26.0,13.0,9.0,5.0,5.0,True
0.0,0.0,0.0,1.0,0.0,126.0,Stan Wawrinka,0.0,183.0,22.9,1.0,1.0,87.0,53.0,27.0,18.0,10.0,10.0,15.0,Novak Djokovic,1.0,188.0,20.8,7.0,1.0,66.0,43.0,32.0,10.0,10.0,3.0,6.0,True
0.0,0.0,0.0,1.0,0.0,88.0,Rafael Nadal,1.0,185.0,21.7,2.0,2.0,51.0,31.0,18.0,8.0,8.0,3.0,7.0,Novak Djokovic,1.0,188.0,20.8,8.0,0.0,50.0,31.0,25.0,11.0,9.0,2.0,3.0,True
0.0,0.0,0.0,1.0,0.0,125.0,Mardy Fish,0.0,188.0,26.2,6.0,4.0,87.0,35.0,26.0,25.0,14.0,1.0,6.0,Novak Djokovic,1.0,188.0,20.8,10.0,1.0,84.0,53.0,35.0,19.0,15.0,3.0,6.0,True
0.0,1.0,0.0,0.0,0.0,82.0,Ivan Ljubicic,0.0,193.0,29.0,2.0,4.0,52.0,29.0,19.0,8.0,9.0,1.0,5.0,Novak Djokovic,1.0,188.0,20.9,3.0,0.0,63.0,40.0,26.0,14.0,9.0,7.0,8.0,True
0.0,1.0,0.0,0.0,0.0,78.0,Andy Murray,0.0,190.0,20.9,3.0,5.0,60.0,25.0,14.0,14.0,8.0,5.0,10.0,Novak Djokovic,1.0,188.0,20.9,0.0,0.0,45.0,20.0,14.0,17.0,8.0,4.0,5.0,True
0.0,1.0,0.0,0.0,0.0,60.0,Sam Querrey,0.0,198.0,20.5,1.0,2.0,57.0,31.0,16.0,12.0,8.0,6.0,10.0,Novak Djokovic,1.0,188.0,20.9,5.0,1.0,41.0,33.0,29.0,4.0,8.0,0.0,0.0,True
0.0,1.0,0.0,0.0,0.0,66.0,Juan Ignacio Chela,0.0,190.0,28.7,0.0,1.0,57.0,32.0,17.0,9.0,8.0,2.0,7.0,Novak Djokovic,1.0,188.0,20.9,4.0,2.0,46.0,32.0,26.0,6.0,8.0,2.0,3.0,True
0.0,1.0,0.0,0.0,0.0,98.0,Ivo Karlovic,0.0,208.0,29.2,12.0,0.0,64.0,41.0,30.0,10.0,10.0,1.0,3.0,Novak Djokovic,1.0,188.0,20.9,4.0,2.0,78.0,54.0,39.0,14.0,11.0,3.0,4.0,True
0.0,1.0,0.0,0.0,0.0,77.0,Albert Montanes,0.0,175.0,27.4,0.0,2.0,56.0,37.0,20.0,8.0,8.0,3.0,7.0,Novak Djokovic,1.0,188.0,20.9,4.0,0.0,62.0,48.0,33.0,8.0,9.0,3.0,4.0,True
0.0,1.0,0.0,0.0,0.0,73.0,Steve Darcis,0.0,178.0,24.1,2.0,0.0,49.0,25.0,14.0,7.0,8.0,1.0,6.0,Novak Djokovic,1.0,188.0,20.9,3.0,2.0,55.0,36.0,26.0,11.0,8.0,4.0,5.0,True
0.0,1.0,0.0,0.0,0.0,162.0,Igor Andreev,0.0,185.0,24.8,3.0,8.0,93.0,63.0,41.0,16.0,13.0,2.0,5.0,Novak Djokovic,1.0,188.0,20.9,1.0,3.0,111.0,75.0,47.0,21.0,14.0,9.0,11.0,True
0.0,1.0,0.0,0.0,0.0,34.0,Nicolas Almagro,0.0,183.0,22.7,1.0,0.0,20.0,13.0,5.0,2.0,4.0,1.0,4.0,Novak Djokovic,1.0,188.0,20.9,0.0,1.0,27.0,19.0,14.0,5.0,4.0,1.0,1.0,True
0.0,1.0,0.0,0.0,0.0,34.0,Radek Stepanek,0.0,185.0,29.4,0.0,2.0,16.0,10.0,3.0,1.0,3.0,0.0,3.0,Novak Djokovic,1.0,188.0,20.9,2.0,0.0,19.0,13.0,11.0,5.0,4.0,0.0,0.0,True
0.0,1.0,0.0,0.0,0.0,124.0,Stan Wawrinka,0.0,183.0,23.1,2.0,3.0,87.0,55.0,36.0,19.0,14.0,3.0,6.0,Novak Djokovic,1.0,188.0,20.9,0.0,1.0,71.0,48.0,40.0,15.0,14.0,2.0,3.0,True
0.0,0.0,0.0,1.0,0.0,77.0,Frank Dancevic,0.0,185.0,23.8,3.0,0.0,56.0,41.0,26.0,8.0,10.0,2.0,5.0,Novak Djokovic,1.0,188.0,21.1,3.0,1.0,58.0,36.0,29.0,13.0,10.0,2.0,3.0,True
0.0,0.0,0.0,1.0,0.0,80.0,Robin Soderling,0.0,193.0,23.9,9.0,4.0,56.0,41.0,30.0,7.0,10.0,3.0,5.0,Novak Djokovic,1.0,188.0,21.1,6.0,1.0,60.0,37.0,30.0,15.0,10.0,4.0,4.0,True
0.0,0.0,0.0,1.0,0.0,114.0,Simone Bolelli,0.0,183.0,22.8,2.0,0.0,72.0,49.0,37.0,11.0,12.0,0.0,2.0,Novak Djokovic,1.0,188.0,21.1,9.0,5.0,97.0,54.0,45.0,21.0,12.0,10.0,12.0,True
0.0,0.0,0.0,1.0,0.0,59.0,Andreas Seppi,0.0,190.0,24.4,0.0,5.0,49.0,27.0,17.0,4.0,7.0,5.0,10.0,Novak Djokovic,1.0,188.0,21.1,8.0,1.0,41.0,23.0,19.0,11.0,8.0,0.0,1.0,True
0.0,0.0,0.0,1.0,0.0,94.0,Ernests Gulbis,0.0,190.0,19.9,3.0,4.0,68.0,42.0,27.0,14.0,9.0,3.0,5.0,Novak Djokovic,1.0,188.0,21.1,6.0,1.0,64.0,43.0,33.0,12.0,10.0,3.0,3.0,True
0.0,0.0,0.0,1.0,0.0,86.0,Rafael Nadal,1.0,185.0,22.1,2.0,1.0,45.0,26.0,19.0,9.0,9.0,1.0,4.0,Novak Djokovic,1.0,188.0,21.1,4.0,0.0,57.0,32.0,23.0,19.0,10.0,1.0,1.0,True
0.0,0.0,0.0,1.0,0.0,78.0,Marin Cilic,0.0,198.0,19.4,2.0,4.0,64.0,28.0,19.0,17.0,10.0,2.0,5.0,Novak Djokovic,1.0,188.0,20.7,5.0,2.0,51.0,34.0,27.0,11.0,9.0,0.0,0.0,True
0.0,0.0,0.0,1.0,0.0,96.0,Fabrice Santoro,0.0,178.0,35.2,2.0,1.0,73.0,37.0,26.0,20.0,10.0,4.0,6.0,Novak Djokovic,1.0,188.0,20.7,9.0,1.0,62.0,41.0,34.0,16.0,11.0,3.0,4.0,True
0.0,0.0,0.0,1.0,0.0,56.0,Igor Andreev,0.0,185.0,24.6,1.0,1.0,44.0,34.0,16.0,3.0,8.0,1.0,6.0,Novak Djokovic,1.0,188.0,20.7,1.0,1.0,38.0,24.0,19.0,10.0,7.0,2.0,2.0,True
0.0,0.0,0.0,1.0,0.0,70.0,Ivan Dodig,0.0,183.0,23.1,1.0,0.0,53.0,30.0,21.0,8.0,8.0,2.0,5.0,Novak Djokovic,1.0,188.0,20.7,7.0,2.0,49.0,25.0,20.0,17.0,9.0,0.0,0.0,True
0.0,1.0,0.0,0.0,1.0,149.0,Denis Gremelmayr,1.0,183.0,26.7,3.0,5.0,100.0,46.0,30.0,29.0,19.0,5.0,12.0,Novak Djokovic,1.0,188.0,21.0,5.0,3.0,112.0,75.0,50.0,22.0,20.0,3.0,7.0,True
0.0,1.0,0.0,0.0,1.0,80.0,Miguel Angel Lopez Jaen,0.0,188.0,25.4,6.0,2.0,69.0,46.0,26.0,6.0,11.0,4.0,10.0,Novak Djokovic,1.0,188.0,21.0,3.0,2.0,68.0,45.0,36.0,15.0,12.0,0.0,0.0,True
0.0,1.0,0.0,0.0,1.0,137.0,Wayne Odesnik,1.0,180.0,22.5,10.0,3.0,119.0,62.0,37.0,24.0,15.0,5.0,12.0,Novak Djokovic,1.0,188.0,21.0,10.0,0.0,85.0,59.0,42.0,15.0,15.0,3.0,6.0,True
0.0,1.0,0.0,0.0,1.0,140.0,Paul Henri Mathieu,0.0,185.0,26.3,8.0,4.0,111.0,63.0,45.0,18.0,15.0,7.0,12.0,Novak Djokovic,1.0,188.0,21.0,14.0,1.0,77.0,54.0,45.0,11.0,14.0,7.0,8.0,True
0.0,1.0,0.0,0.0,1.0,187.0,Ernests Gulbis,0.0,190.0,19.7,12.0,7.0,138.0,85.0,58.0,24.0,18.0,12.0,16.0,Novak Djokovic,1.0,188.0,21.0,6.0,1.0,125.0,82.0,58.0,24.0,18.0,4.0,6.0,True
0.0,0.0,1.0,0.0,1.0,127.0,Michael Berrer,1.0,193.0,27.9,10.0,7.0,113.0,75.0,54.0,12.0,17.0,11.0,16.0,Novak Djokovic,1.0,188.0,21.0,13.0,5.0,94.0,67.0,53.0,15.0,18.0,3.0,5.0,True
0.0,0.0,0.0,1.0,1.0,120.0,Arnaud Clement,0.0,173.0,30.6,6.0,3.0,84.0,48.0,31.0,20.0,14.0,3.0,7.0,Novak Djokovic,1.0,188.0,21.2,15.0,2.0,85.0,55.0,44.0,19.0,14.0,4.0,4.0,True
0.0,0.0,0.0,1.0,1.0,126.0,Robert Kendrick,0.0,190.0,28.7,19.0,7.0,102.0,58.0,46.0,21.0,16.0,1.0,3.0,Novak Djokovic,1.0,188.0,21.2,11.0,0.0,106.0,77.0,56.0,20.0,16.0,4.0,4.0,True
0.0,0.0,0.0,1.0,1.0,232.0,Marin Cilic,0.0,198.0,19.9,20.0,12.0,161.0,81.0,65.0,32.0,23.0,7.0,13.0,Novak Djokovic,1.0,188.0,21.2,8.0,3.0,149.0,104.0,74.0,26.0,23.0,6.0,10.0,True
0.0,0.0,0.0,1.0,1.0,223.0,Tommy Robredo,0.0,180.0,26.3,8.0,5.0,153.0,102.0,67.0,26.0,24.0,7.0,13.0,Novak Djokovic,1.0,188.0,21.2,11.0,4.0,140.0,91.0,68.0,26.0,24.0,2.0,5.0,True
0.0,0.0,0.0,1.0,1.0,154.0,Andy Roddick,0.0,188.0,25.9,14.0,7.0,116.0,80.0,56.0,17.0,19.0,0.0,5.0,Novak Djokovic,1.0,188.0,21.2,15.0,2.0,108.0,70.0,50.0,27.0,19.0,7.0,10.0,True
0.0,0.0,0.0,1.0,1.0,120.0,Benjamin Becker,0.0,178.0,26.5,7.0,2.0,82.0,38.0,22.0,19.0,13.0,1.0,7.0,Novak Djokovic,1.0,188.0,20.6,6.0,4.0,79.0,50.0,42.0,13.0,13.0,1.0,2.0,True
0.0,0.0,0.0,1.0,1.0,92.0,Simone Bolelli,0.0,183.0,22.2,5.0,2.0,64.0,38.0,19.0,11.0,11.0,2.0,8.0,Novak Djokovic,1.0,188.0,20.6,12.0,3.0,73.0,45.0,34.0,18.0,12.0,2.0,2.0,True
0.0,0.0,0.0,1.0,1.0,94.0,Sam Querrey,0.0,198.0,20.2,8.0,5.0,92.0,57.0,35.0,11.0,13.0,7.0,14.0,Novak Djokovic,1.0,188.0,20.6,5.0,1.0,62.0,46.0,35.0,13.0,12.0,3.0,4.0,True
0.0,0.0,0.0,1.0,1.0,146.0,Lleyton Hewitt,0.0,180.0,26.8,6.0,4.0,90.0,48.0,28.0,18.0,15.0,5.0,12.0,Novak Djokovic,1.0,188.0,20.6,13.0,6.0,104.0,62.0,45.0,19.0,15.0,4.0,7.0,True
0.0,0.0,0.0,1.0,1.0,132.0,David Ferrer,0.0,175.0,25.7,4.0,4.0,91.0,52.0,29.0,17.0,13.0,8.0,14.0,Novak Djokovic,1.0,188.0,20.6,7.0,3.0,93.0,58.0,44.0,18.0,14.0,8.0,9.0,True
0.0,0.0,0.0,1.0,1.0,146.0,Roger Federer,0.0,185.0,26.4,10.0,2.0,109.0,68.0,48.0,18.0,16.0,7.0,11.0,Novak Djokovic,1.0,188.0,20.6,13.0,6.0,113.0,77.0,60.0,15.0,17.0,7.0,9.0,True
0.0,0.0,0.0,1.0,1.0,185.0,Jo-Wilfried Tsonga,0.0,188.0,22.7,15.0,2.0,136.0,97.0,69.0,18.0,21.0,8.0,12.0,Novak Djokovic,1.0,188.0,20.6,11.0,2.0,122.0,68.0,53.0,34.0,20.0,3.0,5.0,True
0.0,0.0,0.0,1.0,0.0,117.0,Juan Martin del Potro,0.0,198.0,20.1,2.0,1.0,66.0,41.0,24.0,13.0,10.0,7.0,11.0,Novak Djokovic,1.0,188.0,21.4,8.0,4.0,72.0,39.0,29.0,17.0,11.0,3.0,5.0,True
0.0,0.0,0.0,1.0,0.0,103.0,Nikolay Davydenko,0.0,178.0,27.4,8.0,5.0,87.0,48.0,39.0,21.0,15.0,2.0,4.0,Novak Djokovic,1.0,188.0,21.4,6.0,3.0,88.0,54.0,41.0,17.0,15.0,4.0,8.0,True
0.0,0.0,0.0,1.0,0.0,172.0,Gilles Simon,0.0,183.0,23.8,4.0,5.0,109.0,58.0,41.0,25.0,15.0,11.0,14.0,Novak Djokovic,1.0,188.0,21.4,8.0,1.0,106.0,67.0,48.0,22.0,16.0,6.0,8.0,True
0.0,0.0,0.0,1.0,0.0,103.0,Nikolay Davydenko,0.0,178.0,27.4,5.0,1.0,66.0,31.0,20.0,13.0,9.0,7.0,11.0,Novak Djokovic,1.0,188.0,21.4,4.0,3.0,55.0,34.0,25.0,14.0,10.0,3.0,4.0,True
0.0,0.0,0.0,1.0,0.0,72.0,Robby Ginepri,0.0,183.0,25.8,3.0,4.0,58.0,30.0,18.0,15.0,10.0,1.0,5.0,Novak Djokovic,1.0,188.0,21.2,6.0,1.0,51.0,38.0,28.0,7.0,10.0,1.0,3.0,True
0.0,0.0,0.0,1.0,0.0,74.0,Rainer Schuettler,0.0,180.0,32.2,2.0,3.0,64.0,37.0,25.0,9.0,9.0,7.0,11.0,Novak Djokovic,1.0,188.0,21.2,5.0,2.0,43.0,31.0,29.0,5.0,9.0,0.0,1.0,True
0.0,0.0,0.0,1.0,0.0,97.0,Mikhail Youzhny,0.0,183.0,26.1,6.0,4.0,71.0,39.0,28.0,15.0,11.0,2.0,4.0,Novak Djokovic,1.0,188.0,21.2,4.0,0.0,54.0,40.0,35.0,9.0,10.0,0.0,0.0,True
0.0,0.0,0.0,1.0,0.0,142.0,Gael Monfils,0.0,193.0,21.9,6.0,3.0,83.0,46.0,30.0,18.0,13.0,2.0,6.0,Novak Djokovic,1.0,188.0,21.2,4.0,1.0,100.0,69.0,48.0,15.0,14.0,5.0,7.0,True
0.0,1.0,0.0,0.0,0.0,99.0,Oscar Hernandez,0.0,180.0,31.0,3.0,3.0,77.0,54.0,29.0,12.0,9.0,9.0,12.0,Novak Djokovic,1.0,188.0,21.9,3.0,3.0,56.0,38.0,31.0,8.0,9.0,0.0,0.0,True
0.0,1.0,0.0,0.0,0.0,98.0,Andreas Seppi,0.0,190.0,25.2,3.0,1.0,77.0,56.0,33.0,11.0,10.0,8.0,11.0,Novak Djokovic,1.0,188.0,21.9,3.0,2.0,57.0,37.0,29.0,11.0,10.0,1.0,2.0,True
0.0,1.0,0.0,0.0,0.0,105.0,Ivan Ljubicic,0.0,193.0,30.1,3.0,0.0,72.0,34.0,23.0,23.0,10.0,5.0,7.0,Novak Djokovic,1.0,188.0,21.9,5.0,1.0,61.0,39.0,30.0,14.0,10.0,2.0,2.0,True
0.0,0.0,0.0,1.0,0.0,87.0,Andreas Beck,1.0,190.0,23.7,6.0,3.0,64.0,38.0,29.0,7.0,10.0,5.0,8.0,Novak Djokovic,1.0,188.0,22.4,10.0,2.0,63.0,41.0,33.0,11.0,11.0,3.0,4.0,True
0.0,0.0,0.0,1.0,0.0,53.0,Jan Hernych,0.0,190.0,30.3,2.0,2.0,37.0,21.0,8.0,3.0,6.0,3.0,9.0,Novak Djokovic,1.0,188.0,22.4,4.0,1.0,47.0,30.0,21.0,11.0,6.0,3.0,3.0,True
0.0,0.0,0.0,1.0,0.0,139.0,Stan Wawrinka,0.0,183.0,24.5,13.0,1.0,96.0,61.0,44.0,19.0,15.0,6.0,9.0,Novak Djokovic,1.0,188.0,22.4,5.0,1.0,84.0,51.0,44.0,17.0,14.0,4.0,6.0,True
0.0,0.0,0.0,1.0,0.0,151.0,Radek Stepanek,0.0,185.0,30.9,8.0,2.0,106.0,62.0,48.0,21.0,16.0,5.0,8.0,Novak Djokovic,1.0,188.0,22.4,7.0,7.0,105.0,58.0,44.0,28.0,16.0,7.0,7.0,True
0.0,0.0,0.0,1.0,0.0,131.0,Roger Federer,0.0,185.0,28.2,10.0,1.0,86.0,61.0,42.0,11.0,14.0,4.0,8.0,Novak Djokovic,1.0,188.0,22.4,6.0,7.0,98.0,63.0,45.0,19.0,14.0,9.0,11.0,True
0.0,0.0,0.0,1.0,0.0,55.0,Paul Henri Mathieu,0.0,185.0,27.0,1.0,2.0,39.0,23.0,15.0,3.0,7.0,3.0,7.0,Novak Djokovic,1.0,188.0,21.6,4.0,1.0,42.0,31.0,24.0,10.0,8.0,1.0,1.0,True
0.0,0.0,0.0,1.0,0.0,80.0,Mario Ancic,0.0,196.0,24.7,2.0,1.0,45.0,28.0,19.0,11.0,9.0,2.0,5.0,Novak Djokovic,1.0,188.0,21.6,2.0,3.0,82.0,49.0,35.0,16.0,10.0,14.0,15.0,True
0.0,0.0,0.0,1.0,0.0,92.0,Juan Monaco,0.0,185.0,25.6,2.0,1.0,60.0,39.0,22.0,9.0,10.0,7.0,12.0,Novak Djokovic,1.0,188.0,22.4,4.0,5.0,63.0,40.0,25.0,13.0,11.0,5.0,8.0,True
0.0,0.0,0.0,1.0,0.0,76.0,Arnaud Clement,0.0,173.0,31.8,2.0,2.0,57.0,30.0,18.0,7.0,8.0,4.0,9.0,Novak Djokovic,1.0,188.0,22.4,8.0,3.0,45.0,30.0,24.0,7.0,8.0,2.0,3.0,True
