,Year,Hard,Clay,Carpet,Grass,draw_size,winner_hand,winner_ht,winner_age,loser_hand,loser_ht,loser_age,best_of,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
935,2017,0.0,1.0,0.0,0.0,64,1.0,188.0,29.9,0.0,183.0,31.7,3,135.0,7.0,2.0,85.0,59.0,41.0,16.0,15.0,4.0,7.0,11.0,3.0,94.0,51.0,40.0,14.0,14.0,6.0,11.0,2.0,7085.0,76.0,675.0
936,2017,0.0,1.0,0.0,0.0,64,1.0,188.0,29.9,1.0,188.0,35.6,3,93.0,6.0,1.0,65.0,44.0,35.0,13.0,11.0,1.0,1.0,5.0,0.0,56.0,35.0,29.0,12.0,11.0,3.0,5.0,2.0,7085.0,38.0,1045.0
938,2017,0.0,1.0,0.0,0.0,64,0.0,185.0,30.9,0.0,188.0,29.9,3,98.0,2.0,1.0,57.0,36.0,28.0,10.0,9.0,1.0,2.0,4.0,2.0,56.0,39.0,22.0,7.0,9.0,2.0,6.0,5.0,4375.0,2.0,7085.0
939,2017,0.0,1.0,0.0,0.0,64,1.0,188.0,29.9,0.0,181.0,27.8,3,105.0,4.0,0.0,68.0,48.0,36.0,11.0,10.0,1.0,2.0,4.0,1.0,74.0,48.0,29.0,14.0,10.0,4.0,7.0,2.0,6845.0,55.0,848.0
940,2017,0.0,1.0,0.0,0.0,64,1.0,188.0,29.9,0.0,183.0,29.0,3,101.0,6.0,1.0,62.0,44.0,32.0,9.0,10.0,1.0,2.0,1.0,1.0,64.0,45.0,27.0,9.0,10.0,4.0,7.0,2.0,6845.0,20.0,2110.0
942,2017,0.0,1.0,0.0,0.0,64,1.0,188.0,29.9,0.0,185.0,23.6,3,59.0,2.0,0.0,43.0,31.0,25.0,6.0,7.0,2.0,2.0,0.0,1.0,37.0,24.0,11.0,2.0,6.0,2.0,7.0,2.0,6845.0,7.0,4035.0
943,2017,0.0,1.0,0.0,0.0,64,1.0,198.0,20.0,0.0,188.0,29.9,3,81.0,7.0,2.0,45.0,32.0,27.0,9.0,9.0,0.0,0.0,1.0,3.0,67.0,43.0,30.0,9.0,10.0,2.0,5.0,17.0,2300.0,2.0,6845.0
944,2017,0.0,1.0,0.0,0.0,128,1.0,188.0,30.0,0.0,190.0,31.1,5,147.0,5.0,1.0,87.0,58.0,36.0,18.0,14.0,6.0,10.0,5.0,0.0,102.0,56.0,33.0,16.0,13.0,12.0,20.0,2.0,7445.0,77.0,675.0
945,2017,0.0,1.0,0.0,0.0,128,1.0,188.0,30.0,0.0,185.0,28.1,5,127.0,2.0,1.0,88.0,51.0,41.0,18.0,13.0,4.0,5.0,2.0,2.0,83.0,46.0,28.0,15.0,13.0,8.0,14.0,2.0,7445.0,59.0,830.0
946,2017,0.0,1.0,0.0,0.0,128,1.0,188.0,30.0,0.0,170.0,24.7,5,198.0,7.0,1.0,114.0,80.0,62.0,19.0,22.0,3.0,7.0,4.0,5.0,153.0,92.0,57.0,24.0,22.0,13.0,21.0,2.0,7445.0,41.0,1005.0
947,2017,0.0,1.0,0.0,0.0,128,1.0,188.0,30.0,1.0,188.0,29.3,5,147.0,3.0,0.0,99.0,61.0,44.0,18.0,14.0,5.0,8.0,3.0,2.0,99.0,64.0,34.0,16.0,14.0,3.0,10.0,2.0,7445.0,20.0,2065.0
948,2017,0.0,1.0,0.0,0.0,128,1.0,185.0,23.7,0.0,188.0,30.0,5,135.0,2.0,3.0,82.0,50.0,37.0,17.0,14.0,4.0,6.0,2.0,3.0,104.0,67.0,38.0,15.0,13.0,9.0,15.0,7.0,4145.0,2.0,7445.0
949,2017,0.0,0.0,1.0,0.0,32,1.0,188.0,30.0,0.0,193.0,27.0,3,85.0,5.0,4.0,66.0,47.0,34.0,11.0,10.0,3.0,3.0,10.0,2.0,57.0,33.0,23.0,12.0,9.0,3.0,5.0,4.0,5805.0,75.0,671.0
950,2017,0.0,0.0,1.0,0.0,32,1.0,188.0,30.0,1.0,183.0,27.9,3,95.0,7.0,3.0,67.0,49.0,39.0,9.0,10.0,3.0,4.0,5.0,3.0,76.0,49.0,33.0,11.0,10.0,7.0,10.0,4.0,5805.0,47.0,935.0
951,2017,0.0,0.0,1.0,0.0,32,1.0,188.0,30.0,0.0,198.0,21.3,3,82.0,5.0,4.0,64.0,37.0,32.0,11.0,10.0,3.0,4.0,4.0,3.0,59.0,35.0,23.0,13.0,10.0,3.0,6.0,4.0,5805.0,52.0,864.0
952,2017,0.0,0.0,1.0,0.0,32,1.0,188.0,30.0,0.0,193.0,30.8,3,76.0,1.0,1.0,58.0,42.0,32.0,8.0,9.0,3.0,3.0,6.0,1.0,63.0,45.0,30.0,7.0,10.0,3.0,6.0,4.0,5805.0,16.0,2545.0
953,2017,0.0,0.0,1.0,0.0,128,1.0,188.0,30.1,1.0,190.0,27.9,5,40.0,7.0,2.0,33.0,23.0,20.0,5.0,6.0,0.0,0.0,0.0,2.0,33.0,21.0,12.0,5.0,5.0,2.0,4.0,4.0,6055.0,47.0,954.0
954,2017,0.0,0.0,1.0,0.0,128,1.0,188.0,30.1,0.0,186.0,22.7,5,93.0,4.0,1.0,60.0,41.0,33.0,14.0,12.0,1.0,1.0,5.0,4.0,84.0,45.0,26.0,15.0,11.0,11.0,18.0,4.0,6055.0,136.0,415.0
955,2017,0.0,0.0,1.0,0.0,128,1.0,188.0,30.1,0.0,190.0,28.8,5,131.0,6.0,1.0,89.0,56.0,44.0,21.0,15.0,3.0,4.0,13.0,7.0,102.0,63.0,44.0,15.0,14.0,7.0,11.0,4.0,6055.0,589.0,50.0
956,2017,0.0,0.0,1.0,0.0,128,1.0,188.0,30.1,1.0,183.0,29.0,5,133.0,4.0,2.0,93.0,69.0,49.0,16.0,15.0,1.0,2.0,2.0,1.0,102.0,71.0,43.0,16.0,15.0,6.0,10.0,4.0,6055.0,51.0,896.0
957,2017,0.0,0.0,1.0,0.0,128,1.0,196.0,31.7,0.0,188.0,30.1,5,63.0,1.0,1.0,46.0,27.0,25.0,10.0,7.0,0.0,0.0,1.0,0.0,47.0,39.0,25.0,4.0,7.0,0.0,1.0,15.0,2570.0,4.0,6055.0
958,2018,0.0,0.0,0.0,1.0,128,1.0,188.0,30.6,1.0,183.0,28.4,5,111.0,4.0,1.0,66.0,38.0,30.0,20.0,13.0,1.0,2.0,2.0,2.0,103.0,59.0,28.0,24.0,12.0,19.0,25.0,14.0,2335.0,63.0,816.0
959,2018,0.0,0.0,0.0,1.0,128,1.0,188.0,30.6,0.0,193.0,31.3,5,165.0,5.0,11.0,117.0,77.0,56.0,18.0,18.0,5.0,8.0,5.0,15.0,114.0,60.0,38.0,22.0,17.0,8.0,15.0,14.0,2335.0,39.0,1265.0
960,2018,0.0,0.0,0.0,1.0,128,1.0,188.0,30.6,1.0,188.0,29.9,5,141.0,2.0,3.0,87.0,55.0,44.0,16.0,13.0,6.0,6.0,3.0,3.0,96.0,57.0,34.0,20.0,13.0,7.0,12.0,14.0,2335.0,22.0,1845.0
961,2018,0.0,0.0,0.0,1.0,128,1.0,188.0,21.6,0.0,188.0,30.6,5,201.0,1.0,2.0,136.0,91.0,59.0,21.0,18.0,14.0,19.0,2.0,9.0,130.0,81.0,53.0,19.0,18.0,4.0,10.0,58.0,857.0,14.0,2335.0
962,2018,0.0,0.0,0.0,1.0,128,1.0,191.0,25.1,0.0,188.0,30.7,3,150.0,1.0,8.0,107.0,52.0,37.0,28.0,15.0,5.0,7.0,4.0,4.0,94.0,60.0,39.0,18.0,14.0,8.0,11.0,109.0,539.0,13.0,2380.0
963,2018,0.0,0.0,0.0,1.0,128,1.0,196.0,28.8,0.0,188.0,30.8,3,67.0,9.0,2.0,48.0,32.0,24.0,10.0,9.0,0.0,1.0,2.0,3.0,55.0,34.0,18.0,13.0,10.0,4.0,8.0,47.0,1075.0,12.0,2300.0
964,2018,0.0,1.0,0.0,0.0,64,1.0,188.0,30.9,0.0,180.0,27.7,3,56.0,1.0,2.0,45.0,28.0,23.0,9.0,7.0,4.0,4.0,0.0,1.0,36.0,18.0,6.0,6.0,6.0,4.0,9.0,13.0,2310.0,93.0,639.0
965,2018,0.0,1.0,0.0,0.0,64,1.0,188.0,30.9,0.0,188.0,21.4,3,135.0,5.0,1.0,92.0,60.0,40.0,18.0,12.0,6.0,9.0,1.0,3.0,80.0,48.0,31.0,14.0,12.0,4.0,8.0,13.0,2310.0,39.0,1251.0
966,2018,0.0,1.0,0.0,0.0,64,1.0,185.0,24.6,0.0,188.0,30.9,3,149.0,9.0,5.0,95.0,51.0,38.0,23.0,14.0,2.0,3.0,3.0,2.0,114.0,72.0,46.0,20.0,15.0,5.0,10.0,7.0,3665.0,13.0,2310.0
967,2018,0.0,1.0,0.0,0.0,64,0.0,190.0,28.7,0.0,188.0,30.9,3,99.0,4.0,4.0,67.0,42.0,28.0,15.0,12.0,2.0,4.0,5.0,2.0,61.0,48.0,34.0,7.0,12.0,0.0,3.0,140.0,396.0,12.0,2220.0
968,2018,0.0,1.0,0.0,0.0,64,1.0,188.0,30.9,0.0,178.0,28.3,3,119.0,6.0,5.0,73.0,46.0,33.0,13.0,11.0,5.0,6.0,1.0,1.0,84.0,49.0,34.0,15.0,11.0,4.0,7.0,12.0,2220.0,20.0,1835.0
969,2018,0.0,1.0,0.0,0.0,64,1.0,188.0,23.3,0.0,188.0,30.9,3,102.0,5.0,2.0,71.0,45.0,31.0,14.0,13.0,4.0,7.0,2.0,2.0,67.0,48.0,33.0,9.0,13.0,1.0,5.0,22.0,1757.0,12.0,2220.0
970,2018,0.0,1.0,0.0,0.0,64,1.0,188.0,30.9,0.0,180.0,29.5,3,55.0,6.0,0.0,45.0,30.0,24.0,10.0,8.0,1.0,1.0,0.0,2.0,46.0,24.0,13.0,9.0,8.0,1.0,5.0,18.0,1905.0,54.0,966.0
971,2018,0.0,1.0,0.0,0.0,64,1.0,188.0,30.9,0.0,185.0,26.2,3,77.0,5.0,3.0,63.0,37.0,30.0,15.0,9.0,4.0,4.0,1.0,9.0,51.0,29.0,20.0,9.0,9.0,2.0,5.0,18.0,1905.0,74.0,767.0
972,2018,0.0,1.0,0.0,0.0,64,1.0,188.0,30.9,1.0,188.0,30.3,3,88.0,1.0,1.0,59.0,41.0,30.0,10.0,10.0,2.0,3.0,2.0,0.0,57.0,34.0,18.0,12.0,9.0,1.0,5.0,18.0,1905.0,41.0,1180.0
973,2018,0.0,1.0,0.0,0.0,64,1.0,188.0,30.9,0.0,178.0,28.3,3,141.0,4.0,3.0,93.0,63.0,42.0,12.0,12.0,5.0,9.0,2.0,2.0,85.0,53.0,31.0,11.0,12.0,4.0,10.0,18.0,1905.0,24.0,1665.0
974,2018,0.0,1.0,0.0,0.0,64,0.0,185.0,31.9,0.0,188.0,30.9,3,116.0,1.0,2.0,65.0,39.0,25.0,18.0,10.0,2.0,3.0,4.0,0.0,63.0,45.0,27.0,11.0,11.0,2.0,5.0,2.0,7950.0,18.0,1905.0
975,2018,0.0,1.0,0.0,0.0,128,1.0,188.0,31.0,0.0,178.0,34.3,5,125.0,6.0,1.0,85.0,59.0,43.0,14.0,15.0,4.0,7.0,4.0,5.0,101.0,71.0,42.0,10.0,14.0,5.0,11.0,22.0,1665.0,134.0,421.0
976,2018,0.0,1.0,0.0,0.0,128,1.0,188.0,31.0,0.0,183.0,21.0,5,138.0,3.0,5.0,99.0,69.0,49.0,18.0,16.0,4.0,7.0,3.0,3.0,94.0,58.0,38.0,16.0,16.0,2.0,7.0,22.0,1665.0,155.0,356.0
977,2018,0.0,1.0,0.0,0.0,128,1.0,188.0,31.0,0.0,183.0,30.1,5,228.0,10.0,3.0,128.0,81.0,56.0,26.0,21.0,3.0,8.0,3.0,2.0,152.0,90.0,60.0,25.0,21.0,10.0,18.0,22.0,1665.0,13.0,2120.0
978,2018,0.0,1.0,0.0,0.0,128,1.0,188.0,31.0,1.0,188.0,34.5,5,145.0,3.0,0.0,96.0,70.0,44.0,18.0,14.0,4.0,5.0,3.0,2.0,99.0,66.0,37.0,18.0,13.0,5.0,10.0,22.0,1665.0,35.0,1280.0
979,2018,0.0,1.0,0.0,0.0,128,1.0,185.0,25.6,0.0,188.0,31.0,5,206.0,6.0,5.0,157.0,117.0,73.0,19.0,20.0,11.0,17.0,5.0,2.0,127.0,87.0,57.0,22.0,20.0,6.0,10.0,72.0,806.0,22.0,1665.0
980,2018,0.0,0.0,1.0,0.0,32,1.0,188.0,31.0,0.0,183.0,29.0,3,65.0,4.0,2.0,34.0,26.0,24.0,4.0,7.0,0.0,0.0,2.0,3.0,68.0,41.0,23.0,10.0,8.0,8.0,13.0,22.0,1665.0,63.0,901.0
981,2018,0.0,0.0,1.0,0.0,32,1.0,188.0,31.0,0.0,188.0,27.0,3,65.0,3.0,4.0,52.0,34.0,30.0,10.0,9.0,1.0,1.0,8.0,5.0,48.0,26.0,16.0,11.0,8.0,3.0,6.0,22.0,1665.0,5.0,4870.0
982,2018,0.0,0.0,1.0,0.0,32,1.0,188.0,31.0,1.0,183.0,29.9,3,78.0,6.0,2.0,55.0,35.0,29.0,11.0,10.0,1.0,2.0,4.0,2.0,63.0,40.0,24.0,9.0,9.0,9.0,13.0,22.0,1665.0,26.0,1535.0
983,2018,0.0,0.0,1.0,0.0,32,1.0,188.0,31.0,0.0,188.0,31.3,3,92.0,4.0,0.0,59.0,40.0,33.0,16.0,11.0,0.0,0.0,5.0,2.0,75.0,52.0,40.0,10.0,11.0,2.0,3.0,22.0,1665.0,61.0,910.0
984,2018,0.0,0.0,1.0,0.0,32,1.0,198.0,29.7,0.0,188.0,31.0,3,177.0,18.0,6.0,113.0,54.0,46.0,34.0,17.0,5.0,6.0,12.0,5.0,109.0,81.0,62.0,14.0,16.0,7.0,8.0,6.0,4860.0,22.0,1665.0
985,2018,0.0,0.0,1.0,0.0,128,1.0,188.0,31.1,0.0,188.0,26.9,5,93.0,0.0,2.0,57.0,40.0,33.0,12.0,12.0,0.0,1.0,5.0,4.0,94.0,57.0,34.0,11.0,12.0,12.0,19.0,21.0,1715.0,57.0,923.0
986,2018,0.0,0.0,1.0,0.0,128,1.0,188.0,31.1,1.0,188.0,33.1,5,91.0,15.0,0.0,61.0,46.0,41.0,8.0,12.0,3.0,3.0,7.0,5.0,81.0,52.0,34.0,7.0,12.0,7.0,13.0,21.0,1715.0,126.0,438.0
987,2018,0.0,0.0,1.0,0.0,128,1.0,188.0,31.1,0.0,188.0,23.4,5,174.0,18.0,2.0,104.0,77.0,63.0,15.0,19.0,4.0,5.0,11.0,4.0,135.0,81.0,53.0,27.0,18.0,13.0,17.0,21.0,1715.0,17.0,1950.0
988,2018,0.0,0.0,1.0,0.0,128,1.0,188.0,31.1,0.0,198.0,22.1,5,106.0,2.0,1.0,65.0,46.0,36.0,11.0,13.0,1.0,3.0,4.0,1.0,84.0,50.0,28.0,13.0,13.0,7.0,14.0,21.0,1715.0,40.0,1130.0
989,2018,0.0,0.0,1.0,0.0,128,1.0,188.0,31.1,0.0,178.0,28.5,5,155.0,6.0,3.0,91.0,61.0,52.0,12.0,17.0,4.0,7.0,3.0,1.0,117.0,80.0,47.0,16.0,17.0,7.0,14.0,21.0,1715.0,28.0,1530.0
990,2018,0.0,0.0,1.0,0.0,128,1.0,188.0,31.1,1.0,185.0,32.0,5,315.0,23.0,4.0,176.0,125.0,95.0,24.0,29.0,7.0,11.0,9.0,4.0,210.0,150.0,100.0,34.0,30.0,15.0,19.0,21.0,1715.0,1.0,8770.0
991,2018,0.0,0.0,1.0,0.0,128,1.0,188.0,31.1,0.0,203.0,32.1,5,139.0,6.0,4.0,94.0,68.0,52.0,17.0,15.0,7.0,7.0,10.0,5.0,80.0,49.0,34.0,15.0,14.0,0.0,4.0,21.0,1715.0,8.0,3635.0
992,2018,0.0,0.0,0.0,1.0,64,1.0,188.0,31.2,0.0,188.0,27.0,3,90.0,9.0,4.0,63.0,45.0,34.0,11.0,11.0,2.0,4.0,3.0,2.0,69.0,31.0,20.0,17.0,10.0,2.0,5.0,10.0,3355.0,84.0,695.0
993,2018,0.0,0.0,0.0,1.0,64,1.0,188.0,31.2,0.0,180.0,30.1,3,84.0,7.0,2.0,57.0,36.0,30.0,12.0,10.0,0.0,0.0,0.0,2.0,56.0,28.0,20.0,14.0,9.0,4.0,6.0,10.0,3355.0,121.0,468.0
994,2018,0.0,0.0,0.0,1.0,64,1.0,193.0,19.9,0.0,188.0,31.2,3,137.0,11.0,2.0,92.0,55.0,46.0,25.0,16.0,2.0,2.0,11.0,4.0,97.0,56.0,41.0,25.0,14.0,8.0,10.0,27.0,1534.0,10.0,3355.0
995,2018,0.0,0.0,0.0,1.0,64,1.0,188.0,31.2,0.0,188.0,28.6,3,122.0,7.0,4.0,72.0,46.0,35.0,11.0,11.0,2.0,4.0,4.0,5.0,93.0,51.0,30.0,20.0,11.0,9.0,12.0,10.0,3445.0,33.0,1235.0
996,2018,0.0,0.0,0.0,1.0,64,1.0,188.0,31.2,1.0,183.0,30.1,3,128.0,5.0,3.0,93.0,49.0,35.0,22.0,13.0,5.0,7.0,4.0,2.0,76.0,47.0,29.0,11.0,12.0,3.0,8.0,10.0,3445.0,28.0,1410.0
997,2018,0.0,0.0,0.0,1.0,64,1.0,188.0,31.2,0.0,188.0,27.2,3,139.0,4.0,1.0,86.0,54.0,40.0,15.0,14.0,2.0,5.0,10.0,3.0,82.0,60.0,41.0,10.0,13.0,2.0,5.0,10.0,3445.0,5.0,4700.0
998,2018,0.0,0.0,0.0,1.0,64,1.0,188.0,31.2,0.0,196.0,27.6,3,151.0,5.0,0.0,94.0,60.0,39.0,23.0,16.0,5.0,8.0,21.0,9.0,109.0,64.0,49.0,18.0,15.0,10.0,14.0,10.0,3445.0,29.0,1395.0
999,2018,0.0,0.0,0.0,1.0,64,1.0,188.0,31.2,0.0,198.0,29.8,3,152.0,8.0,4.0,96.0,61.0,44.0,15.0,14.0,9.0,12.0,12.0,4.0,90.0,60.0,41.0,14.0,14.0,4.0,8.0,10.0,3445.0,7.0,4085.0
1000,2018,0.0,0.0,0.0,1.0,64,1.0,188.0,31.2,0.0,185.0,37.0,3,84.0,4.0,2.0,53.0,35.0,25.0,14.0,10.0,0.0,1.0,11.0,4.0,77.0,45.0,30.0,15.0,10.0,3.0,6.0,10.0,3445.0,2.0,6480.0
1001,2018,0.0,0.0,0.0,1.0,128,1.0,188.0,31.2,0.0,188.0,26.5,5,179.0,4.0,3.0,105.0,62.0,46.0,24.0,17.0,3.0,5.0,3.0,5.0,106.0,65.0,43.0,17.0,17.0,7.0,13.0,6.0,4445.0,41.0,1072.0
1002,2018,0.0,0.0,0.0,1.0,128,1.0,188.0,31.2,0.0,188.0,27.0,5,166.0,6.0,3.0,114.0,81.0,57.0,19.0,19.0,2.0,3.0,11.0,4.0,129.0,79.0,51.0,21.0,18.0,9.0,16.0,6.0,4445.0,61.0,876.0
1003,2018,0.0,0.0,0.0,1.0,128,1.0,188.0,31.2,0.0,185.0,32.1,5,131.0,3.0,2.0,83.0,52.0,39.0,20.0,13.0,5.0,5.0,10.0,4.0,97.0,66.0,40.0,11.0,13.0,7.0,12.0,6.0,4445.0,25.0,1535.0
1004,2018,0.0,0.0,0.0,1.0,128,1.0,188.0,31.2,0.0,185.0,29.4,5,120.0,9.0,1.0,75.0,50.0,39.0,14.0,14.0,0.0,1.0,4.0,5.0,80.0,43.0,30.0,15.0,14.0,1.0,6.0,6.0,4445.0,68.0,816.0
1005,2018,0.0,0.0,0.0,1.0,128,1.0,188.0,31.2,0.0,183.0,29.2,5,169.0,1.0,4.0,86.0,57.0,42.0,19.0,15.0,1.0,2.0,3.0,4.0,115.0,79.0,51.0,15.0,14.0,16.0,20.0,6.0,4445.0,55.0,963.0
1006,2018,0.0,0.0,0.0,1.0,128,1.0,188.0,31.2,0.0,178.0,28.6,5,143.0,3.0,2.0,78.0,50.0,40.0,20.0,14.0,2.0,2.0,2.0,2.0,101.0,62.0,37.0,20.0,13.0,13.0,17.0,6.0,4445.0,19.0,1755.0
1007,2018,0.0,0.0,0.0,1.0,128,1.0,188.0,31.2,0.0,198.0,29.9,5,196.0,1.0,2.0,118.0,74.0,50.0,26.0,17.0,4.0,6.0,6.0,1.0,89.0,57.0,38.0,16.0,14.0,3.0,7.0,6.0,4445.0,3.0,5500.0
1008,2018,0.0,0.0,0.0,1.0,64,1.0,188.0,31.3,0.0,188.0,31.6,3,83.0,4.0,2.0,53.0,40.0,34.0,6.0,10.0,0.0,0.0,7.0,3.0,65.0,44.0,31.0,8.0,11.0,2.0,5.0,3.0,6445.0,41.0,1100.0
1009,2018,0.0,0.0,0.0,1.0,64,1.0,188.0,31.3,0.0,185.0,26.0,3,69.0,7.0,0.0,42.0,34.0,29.0,5.0,8.0,2.0,2.0,3.0,3.0,63.0,41.0,21.0,10.0,8.0,7.0,11.0,3.0,6445.0,21.0,1768.0
1010,2018,0.0,0.0,0.0,1.0,64,1.0,188.0,31.3,0.0,203.0,32.3,3,103.0,8.0,1.0,65.0,47.0,40.0,11.0,11.0,1.0,1.0,16.0,4.0,73.0,47.0,36.0,10.0,10.0,1.0,2.0,3.0,6445.0,8.0,3640.0
1011,2018,0.0,0.0,0.0,1.0,64,1.0,188.0,31.3,0.0,198.0,21.4,3,60.0,0.0,1.0,46.0,33.0,26.0,7.0,8.0,0.0,0.0,2.0,3.0,34.0,19.0,10.0,6.0,7.0,2.0,6.0,3.0,6445.0,5.0,4755.0
1012,2018,0.0,0.0,0.0,1.0,64,1.0,188.0,31.3,0.0,188.0,21.8,3,96.0,7.0,0.0,52.0,32.0,29.0,14.0,10.0,1.0,1.0,3.0,1.0,72.0,56.0,34.0,9.0,9.0,7.0,9.0,3.0,6445.0,19.0,1815.0
1013,2018,0.0,0.0,0.0,1.0,64,1.0,188.0,31.4,0.0,185.0,29.5,3,93.0,6.0,3.0,74.0,42.0,31.0,16.0,10.0,9.0,10.0,4.0,2.0,57.0,35.0,25.0,6.0,9.0,4.0,8.0,2.0,7445.0,48.0,1017.0
1014,2018,0.0,0.0,0.0,1.0,64,1.0,188.0,31.4,0.0,172.0,26.4,3,53.0,1.0,0.0,28.0,18.0,13.0,7.0,5.0,0.0,0.0,0.0,4.0,46.0,28.0,15.0,7.0,5.0,5.0,8.0,2.0,7445.0,52.0,940.0
1015,2018,0.0,0.0,0.0,1.0,64,1.0,188.0,31.4,0.0,198.0,30.0,3,130.0,5.0,5.0,85.0,54.0,37.0,19.0,14.0,3.0,5.0,8.0,0.0,83.0,55.0,38.0,11.0,13.0,9.0,13.0,2.0,7445.0,7.0,4050.0
1016,2018,0.0,0.0,0.0,1.0,64,1.0,188.0,31.4,0.0,185.0,37.2,3,182.0,8.0,0.0,113.0,76.0,56.0,28.0,18.0,1.0,2.0,17.0,2.0,139.0,93.0,69.0,25.0,18.0,12.0,12.0,2.0,7445.0,3.0,6260.0
1017,2018,0.0,0.0,0.0,1.0,64,1.0,198.0,22.4,0.0,188.0,31.4,3,97.0,9.0,2.0,66.0,50.0,38.0,8.0,11.0,4.0,5.0,5.0,1.0,71.0,43.0,30.0,14.0,11.0,5.0,8.0,18.0,1845.0,2.0,7445.0
1018,2018,0.0,0.0,0.0,1.0,8,1.0,188.0,31.4,0.0,206.0,33.5,3,73.0,6.0,1.0,43.0,30.0,26.0,11.0,9.0,0.0,0.0,13.0,2.0,65.0,45.0,30.0,8.0,10.0,6.0,9.0,1.0,8045.0,10.0,3155.0
1019,2018,0.0,0.0,0.0,1.0,8,1.0,188.0,31.4,0.0,198.0,30.1,3,95.0,3.0,0.0,53.0,31.0,28.0,20.0,10.0,0.0,0.0,8.0,2.0,77.0,44.0,35.0,15.0,10.0,6.0,8.0,1.0,8045.0,7.0,4050.0
1020,2018,0.0,0.0,0.0,1.0,8,1.0,188.0,31.4,0.0,198.0,21.5,3,76.0,1.0,3.0,52.0,32.0,24.0,14.0,9.0,2.0,2.0,9.0,2.0,50.0,30.0,20.0,7.0,8.0,2.0,5.0,1.0,8045.0,5.0,5085.0
1021,2018,0.0,0.0,0.0,1.0,8,1.0,188.0,31.4,0.0,203.0,32.4,3,75.0,6.0,1.0,39.0,27.0,23.0,9.0,8.0,0.0,0.0,4.0,3.0,60.0,33.0,23.0,7.0,8.0,5.0,9.0,1.0,8045.0,6.0,4310.0
1022,2018,0.0,0.0,0.0,1.0,8,1.0,198.0,21.5,0.0,188.0,31.4,3,80.0,10.0,3.0,46.0,33.0,26.0,7.0,9.0,0.0,1.0,1.0,1.0,57.0,34.0,25.0,8.0,10.0,2.0,6.0,5.0,5085.0,1.0,8045.0
1024,2019,0.0,0.0,0.0,1.0,32,1.0,183.0,30.7,0.0,188.0,31.6,3,155.0,7.0,0.0,88.0,66.0,52.0,11.0,15.0,2.0,4.0,9.0,3.0,114.0,72.0,48.0,27.0,16.0,6.0,8.0,24.0,1605.0,1.0,9045.0
1025,2019,0.0,0.0,0.0,1.0,32,1.0,188.0,31.6,0.0,185.0,26.8,3,116.0,7.0,3.0,86.0,57.0,41.0,15.0,15.0,3.0,6.0,4.0,3.0,82.0,54.0,39.0,12.0,14.0,3.0,7.0,1.0,9045.0,21.0,1795.0
1026,2019,0.0,0.0,0.0,1.0,32,1.0,188.0,31.6,0.0,188.0,26.8,3,120.0,5.0,1.0,75.0,53.0,39.0,13.0,14.0,2.0,4.0,6.0,3.0,85.0,53.0,33.0,16.0,13.0,2.0,6.0,1.0,9045.0,36.0,1122.0
1027,2019,0.0,0.0,0.0,1.0,32,1.0,188.0,31.6,0.0,172.0,26.6,3,55.0,3.0,2.0,42.0,26.0,21.0,11.0,8.0,0.0,0.0,0.0,2.0,48.0,26.0,17.0,5.0,7.0,4.0,8.0,1.0,9045.0,47.0,985.0
1028,2019,0.0,0.0,0.0,1.0,128,1.0,188.0,31.6,1.0,185.0,32.6,5,124.0,8.0,0.0,69.0,50.0,40.0,16.0,13.0,1.0,1.0,3.0,2.0,73.0,47.0,24.0,16.0,13.0,3.0,8.0,1.0,9135.0,2.0,7480.0
1029,2019,0.0,0.0,0.0,1.0,128,1.0,188.0,31.6,0.0,178.0,29.0,5,52.0,2.0,1.0,29.0,20.0,17.0,8.0,6.0,0.0,0.0,0.0,3.0,47.0,33.0,16.0,5.0,6.0,0.0,4.0,1.0,9135.0,9.0,3750.0
1030,2019,0.0,0.0,0.0,1.0,128,1.0,188.0,31.6,0.0,198.0,22.9,5,195.0,6.0,5.0,126.0,84.0,61.0,21.0,20.0,7.0,9.0,18.0,6.0,142.0,93.0,65.0,17.0,19.0,11.0,18.0,1.0,9135.0,19.0,1865.0
1031,2019,0.0,0.0,0.0,1.0,128,1.0,188.0,31.6,1.0,185.0,19.7,5,142.0,5.0,4.0,90.0,55.0,41.0,22.0,18.0,2.0,5.0,6.0,5.0,108.0,61.0,43.0,15.0,17.0,5.0,13.0,1.0,9135.0,27.0,1440.0
1032,2019,0.0,0.0,0.0,1.0,128,1.0,188.0,31.6,0.0,185.0,24.8,5,83.0,6.0,0.0,53.0,38.0,32.0,13.0,11.0,0.0,0.0,4.0,3.0,74.0,40.0,27.0,9.0,11.0,5.0,12.0,1.0,9135.0,31.0,1245.0
1033,2019,0.0,0.0,0.0,1.0,128,1.0,188.0,31.6,0.0,188.0,25.0,5,123.0,6.0,2.0,65.0,48.0,41.0,10.0,13.0,1.0,2.0,2.0,2.0,117.0,81.0,46.0,13.0,12.0,14.0,20.0,1.0,9135.0,230.0,216.0
